2e-05 303.487
6e-05 303.493
0.0001 303.505
0.00014 303.524
0.00018 303.549
0.00022 303.58
0.00026 303.617
0.0003 303.661
0.00034 303.711
0.00038 303.767
0.00042 303.83
0.00046 303.899
0.0005 303.975
0.00054 304.057
0.00058 304.145
0.00062 304.24
0.00066 304.342
0.0007 304.45
0.00074 304.565
0.00078 304.687
0.00082 304.815
0.00086 304.951
0.0009 305.093
0.00094 305.242
0.00098 305.399
0.00102 305.562
0.00106 305.733
0.0011 305.911
0.00114 306.096
0.00118 306.289
0.00122 306.49
0.00126 306.698
0.0013 306.914
0.00134 307.138
0.00138 307.37
0.00142 307.61
0.00146 307.858
0.0015 308.114
0.00154 308.379
0.00158 308.653
0.00162 308.935
0.00166 309.226
0.0017 309.526
0.00174 309.835
0.00178 310.154
0.00182 310.482
0.00186 310.819
0.0019 311.166
0.00194 311.524
0.00198 311.891
0.00202 312.268
0.00206 312.656
0.0021 313.054
0.00214 313.463
0.00218 313.884
0.00222 314.315
0.00226 314.758
0.0023 315.212
0.00234 315.678
0.00238 316.156
0.00242 316.646
0.00246 317.149
0.0025 317.664
0.00254 318.192
0.00258 318.733
0.00262 319.288
0.00266 319.856
0.0027 320.439
0.00274 321.035
0.00278 321.646
0.00282 322.271
0.00286 322.912
0.0029 323.568
0.00294 324.239
0.00298 324.926
0.00302 325.629
0.00306 326.349
0.0031 327.085
0.00314 327.839
0.00318 328.61
0.00322 329.399
0.00326 330.206
0.0033 331.031
0.00334 331.875
0.00338 332.738
0.00342 333.621
0.00346 334.524
0.0035 335.447
0.00354 336.39
0.00358 337.355
0.00362 338.341
0.00366 339.349
0.0037 340.38
0.00374 341.433
0.00378 342.509
0.00382 343.609
0.00386 344.733
0.0039 345.882
0.00394 347.055
0.00398 348.254
0.00402 349.479
0.00406 350.73
0.0041 352.008
0.00414 353.314
0.00418 354.647
0.00422 356.009
0.00426 357.4
0.0043 358.82
0.00434 360.271
0.00438 361.752
0.00442 363.264
0.00446 364.808
0.0045 366.384
0.00454 367.993
0.00458 369.635
0.00462 371.311
0.00466 373.022
0.0047 374.769
0.00474 376.55
0.00478 378.369
0.00482 380.224
0.00486 382.117
0.0049 384.048
0.00494 386.018
0.00498 388.028
0.00502 390.077
0.00506 392.168
0.0051 394.299
0.00514 396.473
0.00518 398.689
0.00522 400.948
0.00526 403.251
0.0053 405.599
0.00534 407.991
0.00538 410.428
0.00542 412.912
0.00546 415.442
0.0055 418.019
0.00554 420.643
0.00558 423.315
0.00562 426.036
0.00566 428.805
0.0057 431.622
0.00574 434.489
0.00578 437.406
0.00582 440.371
0.00586 443.386
0.0059 446.451
0.00594 449.565
0.00598 452.728
0.00602 455.941
0.00606 459.201
0.0061 462.51
0.00614 465.866
0.00618 469.269
0.00622 472.718
0.00626 476.212
0.0063 479.749
0.00634 483.329
0.00638 486.95
0.00642 490.611
0.00646 494.309
0.0065 498.044
0.00654 501.812
0.00658 505.613
0.00662 509.443
0.00666 513.302
0.0067 517.186
0.00674 521.093
0.00678 525.022
0.00682 528.97
0.00686 532.935
0.0069 536.916
0.00694 540.91
0.00698 544.917
0.00702 548.934
0.00706 552.962
0.0071 556.999
0.00714 561.045
0.00718 565.1
0.00722 569.165
0.00726 573.241
0.0073 577.328
0.00734 581.429
0.00738 585.544
0.00742 589.676
0.00746 593.827
0.0075 598
0.00754 602.197
0.00758 606.421
0.00762 610.674
0.00766 614.96
0.0077 619.28
0.00774 623.638
0.00778 628.035
0.00782 632.475
0.00786 636.958
0.0079 641.487
0.00794 646.064
0.00798 650.69
0.00802 655.367
0.00806 660.095
0.0081 664.875
0.00814 669.709
0.00818 674.597
0.00822 679.54
0.00826 684.539
0.0083 689.593
0.00834 694.705
0.00838 699.873
0.00842 705.1
0.00846 710.385
0.0085 715.729
0.00854 721.132
0.00858 726.595
0.00862 732.119
0.00866 737.703
0.0087 743.35
0.00874 749.058
0.00878 754.829
0.00882 760.663
0.00886 766.561
0.0089 772.523
0.00894 778.551
0.00898 784.643
0.00902 790.802
0.00906 797.027
0.0091 803.319
0.00914 809.679
0.00918 816.107
0.00922 822.604
0.00926 829.171
0.0093 835.807
0.00934 842.514
0.00938 849.293
0.00942 856.143
0.00946 863.065
0.0095 870.061
0.00954 877.13
0.00958 884.273
0.00962 891.491
0.00966 898.784
0.0097 906.154
0.00974 913.6
0.00978 921.123
0.00982 928.724
0.00986 936.404
0.0099 944.163
0.00994 952.002
0.00998 959.92
